transaction_id,customer_id,product_id,quantity,unit_price,transaction_date,store_id
536389,12431,22941,6,8.5,12/1/10 10:03,ST_046
536389,12431,21622,8,4.95,12/1/10 10:03,ST_038
536389,12431,21791,12,1.25,12/1/10 10:03,ST_031
536389,12431,35004C,6,5.45,12/1/10 10:03,ST_031
536389,12431,35004G,4,6.35,12/1/10 10:03,ST_011
536389,12431,85014B,6,5.95,12/1/10 10:03,ST_009
536389,12431,85014A,3,5.95,12/1/10 10:03,ST_038
536389,12431,22193,2,8.5,12/1/10 10:03,ST_054
536389,12431,22726,4,3.75,12/1/10 10:03,ST_009
536389,12431,22727,4,3.75,12/1/10 10:03,ST_046
536389,12431,22192,2,8.5,12/1/10 10:03,ST_051
536389,12431,22191,2,8.5,12/1/10 10:03,ST_027
536389,12431,22195,24,1.65,12/1/10 10:03,ST_045
536389,12431,22196,24,0.85,12/1/10 10:03,ST_054
536390,17511,22941,2,8.5,12/1/10 10:19,ST_023
536390,17511,22960,12,3.75,12/1/10 10:19,ST_042
536390,17511,22961,12,1.45,12/1/10 10:19,ST_052
536390,17511,22962,48,0.72,12/1/10 10:19,ST_022
536390,17511,22963,48,0.72,12/1/10 10:19,ST_047
536390,17511,22968,8,8.5,12/1/10 10:19,ST_052
536390,17511,84970S,144,0.64,12/1/10 10:19,ST_027
536390,17511,22910,40,2.55,12/1/10 10:19,ST_051
536390,17511,20668,288,0.1,12/1/10 10:19,ST_042
536390,17511,85123A,64,2.55,12/1/10 10:19,ST_045
536390,17511,22197,100,0.72,12/1/10 10:19,ST_018
536390,17511,22198,50,1.45,12/1/10 10:19,ST_051
536390,17511,21533,12,4.25,12/1/10 10:19,ST_003
536390,17511,21080,96,0.64,12/1/10 10:19,ST_011
536390,17511,21094,96,0.64,12/1/10 10:19,ST_019
536390,17511,21086,48,0.65,12/1/10 10:19,ST_023
536390,17511,21786,144,0.32,12/1/10 10:19,ST_052
536390,17511,22654,40,4.95,12/1/10 10:19,ST_035
536390,17511,21485,24,4.25,12/1/10 10:19,ST_003
536390,17511,84029G,24,3.39,12/1/10 10:19,ST_032
536390,17511,84030E,24,3.75,12/1/10 10:19,ST_019
536390,17511,22174,48,1.48,12/1/10 10:19,ST_016
536390,17511,22969,96,1.25,12/1/10 10:19,ST_011
536390,17511,85099B,100,1.65,12/1/10 10:19,ST_025
,17548,22556,-12,1.65,12/1/10 10:24,ST_043
,17548,21984,-24,0.29,12/1/10 10:24,ST_045
,17548,21983,-24,0.29,12/1/10 10:24,ST_005
,17548,21980,-24,0.29,12/1/10 10:24,ST_055
,17548,21484,-12,3.45,12/1/10 10:24,ST_040
,17548,22557,-12,1.65,12/1/10 10:24,ST_038
,17548,22553,-24,1.65,12/1/10 10:24,ST_042
536392,13705,22150,6,1.95,12/1/10 10:29,ST_029
536392,13705,22619,4,3.75,12/1/10 10:29,ST_043
536392,13705,21891,12,1.25,12/1/10 10:29,ST_046
536392,13705,21889,12,1.25,12/1/10 10:29,ST_014
536392,13705,22827,1,165.0,12/1/10 10:29,ST_003
536392,13705,22127,12,1.25,12/1/10 10:29,ST_036
536392,13705,22128,12,1.25,12/1/10 10:29,ST_041
536392,13705,22502,4,5.95,12/1/10 10:29,ST_052
536392,13705,84879,16,1.69,12/1/10 10:29,ST_016
536392,13705,22338,24,0.65,12/1/10 10:29,ST_017
536393,13747,22180,8,9.95,12/1/10 10:37,ST_041
536394,13408,21506,24,0.42,12/1/10 10:39,ST_003
536394,13408,22633,96,1.85,12/1/10 10:39,ST_009
536394,13408,22866,96,1.85,12/1/10 10:39,ST_009
536394,13408,22865,96,1.85,12/1/10 10:39,ST_027
536394,13408,22632,96,1.85,12/1/10 10:39,ST_009
536394,13408,21485,12,4.95,12/1/10 10:39,ST_023
536394,13408,22349,12,3.75,12/1/10 10:39,ST_022
536394,13408,22558,48,1.25,12/1/10 10:39,ST_025
536394,13408,85152,12,2.1,12/1/10 10:39,ST_051
536394,13408,85123A,32,2.55,12/1/10 10:39,ST_013
536394,13408,22652,20,1.65,12/1/10 10:39,ST_039
536395,13767,22188,8,3.95,12/1/10 10:47,ST_049
536395,13767,84879,32,1.69,12/1/10 10:47,ST_004
536395,13767,21977,24,0.55,12/1/10 10:47,ST_047
536395,13767,84991,24,0.55,12/1/10 10:47,ST_054
536395,13767,21212,24,0.55,12/1/10 10:47,ST_017
536395,13767,21484,8,3.45,12/1/10 10:47,ST_033
536395,13767,21314,8,2.1,12/1/10 10:47,ST_005
536395,13767,22730,4,3.75,12/1/10 10:47,ST_028
536395,13767,22727,8,3.75,12/1/10 10:47,ST_010
536395,13767,22729,8,3.75,12/1/10 10:47,ST_039
536395,13767,22726,8,3.75,12/1/10 10:47,ST_053
536395,13767,22114,8,3.95,12/1/10 10:47,ST_051
536395,13767,22867,48,2.1,12/1/10 10:47,ST_036
536395,13767,22866,48,2.1,12/1/10 10:47,ST_031
536396,17850,85123A,6,2.55,12/1/10 10:51,ST_001
536396,17850,71053,6,3.39,12/1/10 10:51,ST_015
536396,17850,84406B,8,2.75,12/1/10 10:51,ST_032
536396,17850,15056BL,6,4.95,12/1/10 10:51,ST_010
536396,17850,20679,6,4.95,12/1/10 10:51,ST_038
536396,17850,37370,6,1.06,12/1/10 10:51,ST_025
536396,17850,21871,6,1.06,12/1/10 10:51,ST_043
536396,17850,21071,6,1.06,12/1/10 10:51,ST_011
536396,17850,21068,6,1.06,12/1/10 10:51,ST_042
536396,17850,82483,2,4.95,12/1/10 10:51,ST_046
536396,17850,82486,4,6.95,12/1/10 10:51,ST_016
536396,17850,82482,6,2.1,12/1/10 10:51,ST_037
536396,17850,82494L,12,2.55,12/1/10 10:51,ST_025
536396,17850,84029G,6,3.39,12/1/10 10:51,ST_023
536396,17850,84029E,6,3.39,12/1/10 10:51,ST_039
536396,17850,22752,2,7.65,12/1/10 10:51,ST_055
536396,17850,22803,2,35.75,12/1/10 10:51,ST_055
536396,17850,21730,6,4.25,12/1/10 10:51,ST_003
536397,17924,35004B,12,4.65,12/1/10 10:51,ST_016
536397,17924,35004C,48,4.65,12/1/10 10:51,ST_006
536398,13448,21980,24,0.29,12/1/10 10:52,ST_055
536398,13448,21844,6,2.95,12/1/10 10:52,ST_013
536398,13448,22468,4,6.75,12/1/10 10:52,ST_034
536398,13448,22637,8,2.55,12/1/10 10:52,ST_001
536398,13448,22752,6,8.5,12/1/10 10:52,ST_032
536398,13448,48185,2,7.95,12/1/10 10:52,ST_031
536398,13448,22632,12,2.1,12/1/10 10:52,ST_017
536398,13448,22866,12,2.1,12/1/10 10:52,ST_046
536398,13448,22865,12,2.1,12/1/10 10:52,ST_038
536398,13448,21232,12,1.25,12/1/10 10:52,ST_024
536398,13448,22064,12,1.65,12/1/10 10:52,ST_011
536398,13448,22449,6,3.35,12/1/10 10:52,ST_026
536398,13448,22114,4,3.95,12/1/10 10:52,ST_025
536398,13448,22835,8,4.65,12/1/10 10:52,ST_012
536398,13448,22112,9,4.95,12/1/10 10:52,ST_030
536398,13448,21479,4,3.75,12/1/10 10:52,ST_014
536398,13448,22111,9,4.95,12/1/10 10:52,ST_049
536399,17850,22632,6,1.85,12/1/10 10:52,ST_013
536399,17850,22633,6,1.85,12/1/10 10:52,ST_004
536400,13448,22969,12,1.45,12/1/10 10:53,ST_028
536401,15862,22110,1,2.55,12/1/10 11:21,ST_012
536401,15862,22098,1,1.25,12/1/10 11:21,ST_047
536401,15862,22100,2,1.25,12/1/10 11:21,ST_029
536401,15862,22766,1,2.95,12/1/10 11:21,ST_040
536401,15862,22451,1,3.35,12/1/10 11:21,ST_017
536401,15862,22549,1,1.45,12/1/10 11:21,ST_011
536401,15862,84744,1,1.25,12/1/10 11:21,ST_048
536401,15862,85049E,2,1.25,12/1/10 11:21,ST_018
536401,15862,21328,1,1.65,12/1/10 11:21,ST_035
536401,15862,22961,4,1.45,12/1/10 11:21,ST_021
536401,15862,17091A,1,1.25,12/1/10 11:21,ST_050
536401,15862,22473,1,4.95,12/1/10 11:21,ST_028
536401,15862,84509A,2,3.75,12/1/10 11:21,ST_040
536401,15862,84510A,2,1.25,12/1/10 11:21,ST_018
536401,15862,22767,2,9.95,12/1/10 11:21,ST_046
536401,15862,22768,1,9.95,12/1/10 11:21,ST_036
536401,15862,21463,1,5.95,12/1/10 11:21,ST_033
536401,15862,21464,1,4.25,12/1/10 11:21,ST_031
536401,15862,20820,3,4.95,12/1/10 11:21,ST_046
536401,15862,85150,1,2.55,12/1/10 11:21,ST_034
536401,15862,22117,1,2.95,12/1/10 11:21,ST_002
536401,15862,21169,2,1.69,12/1/10 11:21,ST_001
536401,15862,48129,1,7.95,12/1/10 11:21,ST_040
536401,15862,82580,1,0.55,12/1/10 11:21,ST_025
536401,15862,82578,1,0.55,12/1/10 11:21,ST_017
536401,15862,82581,2,0.55,12/1/10 11:21,ST_042
536401,15862,22413,4,2.95,12/1/10 11:21,ST_035
536401,15862,21907,2,2.1,12/1/10 11:21,ST_032
536401,15862,22441,1,2.1,12/1/10 11:21,ST_025
536401,15862,21122,1,1.25,12/1/10 11:21,ST_041
536401,15862,22851,1,0.85,12/1/10 11:21,ST_034
536401,15862,84991,3,0.55,12/1/10 11:21,ST_002
536401,15862,22810,1,2.95,12/1/10 11:21,ST_006
536401,15862,22809,1,2.95,12/1/10 11:21,ST_026
536401,15862,22435,2,1.25,12/1/10 11:21,ST_045
536401,15862,20966,3,1.25,12/1/10 11:21,ST_048
536401,15862,20963,1,1.25,12/1/10 11:21,ST_010
536401,15862,20961,1,1.25,12/1/10 11:21,ST_005
536401,15862,22068,2,1.65,12/1/10 11:21,ST_026
536401,15862,21743,2,2.95,12/1/10 11:21,ST_054
536401,15862,21744,2,2.95,12/1/10 11:21,ST_014
536401,15862,84709B,1,5.95,12/1/10 11:21,ST_049
536401,15862,21592,1,1.25,12/1/10 11:21,ST_012
536401,15862,21587,2,2.55,12/1/10 11:21,ST_051
536401,15862,20992,9,0.85,12/1/10 11:21,ST_051
536401,15862,22662,1,1.65,12/1/10 11:21,ST_023
536401,15862,85123A,4,2.95,12/1/10 11:21,ST_017
536401,15862,22804,3,2.95,12/1/10 11:21,ST_050
536401,15862,82483,1,5.95,12/1/10 11:21,ST_042
536401,15862,20749,1,7.95,12/1/10 11:21,ST_017
536401,15862,20725,1,1.65,12/1/10 11:21,ST_005
536401,15862,22382,2,1.65,12/1/10 11:21,ST_002
536401,15862,20726,1,1.65,12/1/10 11:21,ST_010
536401,15862,22384,1,1.65,12/1/10 11:21,ST_054
536401,15862,22467,5,2.55,12/1/10 11:21,ST_039
536401,15862,84625C,3,2.95,12/1/10 11:21,ST_052
536401,15862,84625A,3,2.95,12/1/10 11:21,ST_018
536401,15862,21108,9,2.55,12/1/10 11:21,ST_004
536401,15862,22848,1,16.95,12/1/10 11:21,ST_003
536401,15862,21033,4,2.95,12/1/10 11:21,ST_017
536401,15862,47570B,1,10.65,12/1/10 11:21,ST_007
536401,15862,84030E,1,4.25,12/1/10 11:21,ST_050
536401,15862,22428,2,6.95,12/1/10 11:21,ST_026
536401,15862,22502,2,5.95,12/1/10 11:21,ST_014
536402,15513,22086,40,2.55,12/1/10 11:22,ST_006
536402,15513,22910,40,2.55,12/1/10 11:22,ST_015
536402,15513,22837,36,4.25,12/1/10 11:22,ST_019
536403,12791,22867,96,1.85,12/1/10 11:27,ST_024
536403,12791,POST,1,15.0,12/1/10 11:27,ST_003
536404,16218,22297,24,1.25,12/1/10 11:29,ST_016
536404,16218,22771,12,1.25,12/1/10 11:29,ST_050
536404,16218,22772,12,1.25,12/1/10 11:29,ST_051
536404,16218,22773,12,1.25,12/1/10 11:29,ST_002
536404,16218,22805,12,1.25,12/1/10 11:29,ST_008
536404,16218,22469,12,1.65,12/1/10 11:29,ST_008
536404,16218,22197,36,0.85,12/1/10 11:29,ST_038
536404,16218,21125,12,1.25,12/1/10 11:29,ST_031
536404,16218,21126,12,1.25,12/1/10 11:29,ST_045
536404,16218,85049C,12,1.25,12/1/10 11:29,ST_048
536404,16218,85049D,12,1.25,12/1/10 11:29,ST_055
536404,16218,85049E,12,1.25,12/1/10 11:29,ST_027
536404,16218,85049G,12,1.25,12/1/10 11:29,ST_028
536404,16218,21061,12,0.85,12/1/10 11:29,ST_049
536404,16218,21063,12,0.85,12/1/10 11:29,ST_006
536404,16218,21062,12,0.85,12/1/10 11:29,ST_027
536404,16218,84380,12,1.25,12/1/10 11:29,ST_037
536404,16218,84378,12,1.25,12/1/10 11:29,ST_037
536404,16218,22964,12,2.1,12/1/10 11:29,ST_041
536404,16218,21213,24,0.55,12/1/10 11:29,ST_047
536404,16218,22417,24,0.55,12/1/10 11:29,ST_001
536404,16218,21212,24,0.55,12/1/10 11:29,ST_035
536404,16218,84992,24,0.55,12/1/10 11:29,ST_001
536404,16218,21975,24,0.55,12/1/10 11:29,ST_038
536404,16218,22383,10,1.65,12/1/10 11:29,ST_025
536404,16218,20728,10,1.65,12/1/10 11:29,ST_003
536404,16218,20727,10,1.65,12/1/10 11:29,ST_029
536404,16218,22296,24,1.65,12/1/10 11:29,ST_006
536405,14045,20914,128,2.55,12/1/10 11:32,ST_021
536406,17850,85123A,8,2.55,12/1/10 11:33,ST_005
536406,17850,71053,8,3.39,12/1/10 11:33,ST_048
536406,17850,84406B,8,2.75,12/1/10 11:33,ST_033
536406,17850,20679,6,4.95,12/1/10 11:33,ST_007
536406,17850,37370,6,1.06,12/1/10 11:33,ST_039
536406,17850,21871,6,1.06,12/1/10 11:33,ST_003
536406,17850,21071,6,1.06,12/1/10 11:33,ST_022
536406,17850,21068,6,1.06,12/1/10 11:33,ST_015
536406,17850,82483,4,4.95,12/1/10 11:33,ST_023
536406,17850,82486,4,6.95,12/1/10 11:33,ST_050
536406,17850,82482,6,2.1,12/1/10 11:33,ST_031
536406,17850,82494L,6,2.55,12/1/10 11:33,ST_048
536406,17850,84029G,6,3.39,12/1/10 11:33,ST_045
536406,17850,84029E,6,3.39,12/1/10 11:33,ST_025
536406,17850,22752,2,7.65,12/1/10 11:33,ST_046
536406,17850,22803,2,35.75,12/1/10 11:33,ST_049
536406,17850,21730,6,4.25,12/1/10 11:33,ST_047
536407,17850,22632,6,1.85,12/1/10 11:34,ST_006
536407,17850,22633,6,1.85,12/1/10 11:34,ST_017
536408,14307,22537,24,0.42,12/1/10 11:41,ST_044
536408,14307,22533,24,0.42,12/1/10 11:41,ST_053
536408,14307,20982,12,0.85,12/1/10 11:41,ST_054
536408,14307,21832,12,1.65,12/1/10 11:41,ST_021
536408,14307,21915,12,1.25,12/1/10 11:41,ST_042
536408,14307,21914,12,1.25,12/1/10 11:41,ST_026
536408,14307,21544,12,0.85,12/1/10 11:41,ST_044
536408,14307,22813,12,1.95,12/1/10 11:41,ST_004
536408,14307,22114,4,3.95,12/1/10 11:41,ST_050
536408,14307,84029E,4,3.75,12/1/10 11:41,ST_038
536408,14307,21479,4,3.75,12/1/10 11:41,ST_053
536408,14307,22964,6,2.1,12/1/10 11:41,ST_028
536408,14307,84375,12,2.1,12/1/10 11:41,ST_047
536408,14307,22418,24,0.85,12/1/10 11:41,ST_037
536408,14307,22178,12,1.25,12/1/10 11:41,ST_040
536408,14307,84970L,12,0.95,12/1/10 11:41,ST_011
536408,14307,21733,6,2.95,12/1/10 11:41,ST_036
536408,14307,22465,12,1.65,12/1/10 11:41,ST_044
536408,14307,84949,6,1.65,12/1/10 11:41,ST_038
536408,14307,20685,2,7.95,12/1/10 11:41,ST_048
536408,14307,48194,2,7.95,12/1/10 11:41,ST_021
536408,14307,22488,12,1.65,12/1/10 11:41,ST_038
536408,14307,22219,12,0.85,12/1/10 11:41,ST_027
536408,14307,84879,8,1.69,12/1/10 11:41,ST_037
536408,14307,21754,3,5.95,12/1/10 11:41,ST_018
536408,14307,21755,3,5.95,12/1/10 11:41,ST_046
536408,14307,22766,8,2.95,12/1/10 11:41,ST_044
